"V1","V2"
"XPO1","intracellular membrane-bounded organelle"
"XPO1","response to drug"
"XPO1","ribosome biogenesis"
"XPO1","protein localization to nucleus"
"XPO1","protein-containing complex"
"XPO1","regulation of proteasomal ubiquitin-dependent protein catabolic process"
"XPO1","nuclear membrane"
"XPO1","protein domain specific binding"
"XPO1","viral process"
"XPO1","membrane"
"XPO1","Cajal body"
"XPO1","regulation of centrosome duplication"
"XPO1","Ran GTPase binding"
"XPO1","nucleocytoplasmic transport"
"XPO1","protein export from nucleus"
"XPO1","cytosol"
"XPO1","cytoplasm"
"XPO1","nucleolus"
"XPO1","nucleoplasm"
"XPO1","annulate lamellae"
"XPO1","nuclear envelope"
"XPO1","nucleus"
"XPO1","protein binding"
"XPO1","nuclear export signal receptor activity"
"XPO1","RNA binding"
"XPO1","kinetochore"
"XPO1","negative regulation of transcription by RNA polymerase II"
"XPO1","ribosomal small subunit export from nucleus"
"XPO1","ribosomal large subunit export from nucleus"
"XPO1","ribosomal subunit export from nucleus"
"XPO1","WDR20"
"RELA","negative regulation of extrinsic apoptotic signaling pathway"
"RELA","positive regulation of miRNA metabolic process"
"RELA","positive regulation of leukocyte adhesion to vascular endothelial cell"
"RELA","cellular response to angiotensin"
"RELA","positive regulation of pri-miRNA transcription by RNA polymerase II"
"RELA","negative regulation of pri-miRNA transcription by RNA polymerase II"
"RELA","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus"
"RELA","positive regulation of NIK/NF-kappaB signaling"
"RELA","negative regulation of NIK/NF-kappaB signaling"
"RELA","regulation of NIK/NF-kappaB signaling"
"RELA","postsynapse to nucleus signaling pathway"
"RELA","glutamatergic synapse"
"RELA","ankyrin repeat binding"
"RELA","cellular response to tumor necrosis factor"
"RELA","cellular response to interleukin-6"
"RELA","cellular response to interleukin-1"
"RELA","cellular response to nicotine"
"RELA","cellular response to peptidoglycan"
"RELA","cellular response to lipoteichoic acid"
"RELA","cellular response to lipopolysaccharide"
"RELA","response to interleukin-1"
"RELA","interleukin-1-mediated signaling pathway"
"RELA","repressing transcription factor binding"
"RELA","nucleotide-binding oligomerization domain containing 2 signaling pathway"
"RELA","cellular response to hydrogen peroxide"
"RELA","pri-miRNA transcription by RNA polymerase II"
"RELA","defense response to virus"
"RELA","response to cAMP"
"RELA","positive regulation of NF-kappaB transcription factor activity"
"RELA","NF-kappaB binding"
"RELA","positive regulation of T cell receptor signaling pathway"
"RELA","T cell receptor signaling pathway"
"RELA","regulation of inflammatory response"
"RELA","protein N-terminus binding"
"RELA","negative regulation of insulin receptor signaling pathway"
"RELA","positive regulation of transcription by RNA polymerase II"
"RELA","positive regulation of transcription, DNA-templated"
"RELA","negative regulation of transcription, DNA-templated"
"RELA","positive regulation of interleukin-8 biosynthetic process"
"RELA","innate immune response"
