"V1","V2"
"MYO5A","identical protein binding"
"MYO5A","long-chain fatty acid biosynthetic process"
"MYO5A","actomyosin"
"MYO5A","myelination"
"MYO5A","odontogenesis"
"MYO5A","melanosome"
"MYO5A","melanin biosynthetic process"
"MYO5A","microtubule plus-end"
"MYO5A","cellular response to insulin stimulus"
"MYO5A","insulin-responsive compartment"
"MYO5A","filopodium tip"
"MYO5A","melanosome transport"
"MYO5A","secretory granule localization"
"MYO5A","locomotion involved in locomotory behavior"
"MYO5A","vesicle"
"MYO5A","regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"
"MYO5A","actin-dependent ATPase activity"
"MYO5A","growth cone"
"MYO5A","melanocyte differentiation"
"MYO5A","insulin secretion"
"MYO5A","vesicle transport along actin filament"
"MYO5A","actin filament-based movement"
"MYO5A","Rab GTPase binding"
"MYO5A","unconventional myosin complex"
"MYO5A","vesicle-mediated transport"
"MYO5A","membrane"
"MYO5A","actin cytoskeleton"
"MYO5A","visual perception"
"MYO5A","chemical synaptic transmission"
"MYO5A","actin filament organization"
"MYO5A","post-Golgi vesicle-mediated transport"
"MYO5A","exocytosis"
"MYO5A","actin filament"
"MYO5A","intermediate filament"
"MYO5A","cytosol"
"MYO5A","Golgi apparatus"
"MYO5A","smooth endoplasmic reticulum"
"MYO5A","endoplasmic reticulum"
"MYO5A","peroxisome"
"MYO5A","late endosome"
"MYO5A","early endosome"
"MYO5A","lysosome"
"MYO5A","cytoplasm"
"MYO5A","cell"
"MYO5A","ATP binding"
"MYO5A","calmodulin binding"
"MYO5A","protein binding"
"MYO5A","calcium ion binding"
"MYO5A","RNA binding"
"MYO5A","photoreceptor outer segment"
"MYO5A","ruffle"
"MYO5A","microfilament motor activity"
"CDK1","positive regulation of mitochondrial ATP synthesis coupled electron transport"
"CDK1","regulation of mitotic cell cycle phase transition"
"CDK1","positive regulation of protein localization to nucleus"
"CDK1","ciliary basal body-plasma membrane docking"
"CDK1","cyclin-dependent protein kinase activity"
"CDK1","cyclin B1-CDK1 complex"
"CDK1","Golgi disassembly"
"CDK1","mitotic spindle"
"CDK1","cellular response to hydrogen peroxide"
"CDK1","extracellular exosome"
"CDK1","protein-containing complex assembly"
"CDK1","positive regulation of cardiac muscle cell proliferation"
"CDK1","ventricular cardiac muscle cell development"
"CDK1","cell division"
"CDK1","response to axon injury"
"CDK1","rhythmic process"
"CDK1","viral entry into host cell"
"CDK1","response to copper ion"
"CDK1","response to cadmium ion"
"CDK1","regulation of embryonic development"
"CDK1","positive regulation of DNA replication"
"CDK1","response to ethanol"
"CDK1","negative regulation of apoptotic process"
"CDK1","regulation of circadian rhythm"
"CDK1","positive regulation of protein import into nucleus"
"CDK1","histone kinase activity"
"CDK1","protein localization to kinetochore"
"CDK1","anaphase-promoting complex-dependent catabolic process"
"CDK1","animal organ regeneration"
"CDK1","epithelial cell differentiation"
"CDK1","Hsp70 protein binding"
"CDK1","midbody"
"CDK1","cyclin binding"
"CDK1","chromosome condensation"
"CDK1","peptidyl-threonine phosphorylation"
"CDK1","peptidyl-serine phosphorylation"
"CDK1","protein deubiquitination"
"CDK1","histone phosphorylation"
"CDK1","cell migration"
"CDK1","membrane"
"CDK1","response to activity"
"CDK1","response to amine"
"CDK1","response to organic cyclic compound"
"CDK1","regulation of Schwann cell differentiation"
"CDK1","positive regulation of G2/M transition of mitotic cell cycle"
"CDK1","positive regulation of gene expression"
"CDK1","regulation of G2/M transition of mitotic cell cycle"
"CDK1","RNA polymerase II CTD heptapeptide repeat kinase activity"
"CDK1","cell population proliferation"
"CDK1","cell aging"
"CDK1","pronuclear fusion"
"CDK1","centrosome cycle"
"CDK1","mitotic G2 DNA damage checkpoint"
"CDK1","mitotic nuclear envelope disassembly"
"CDK1","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"CDK1","apoptotic process"
"CDK1","protein phosphorylation"
"CDK1","transcription initiation from RNA polymerase II promoter"
"CDK1","DNA repair"
"CDK1","DNA replication"
"CDK1","spindle microtubule"
"CDK1","cytosol"
"CDK1","centrosome"
"CDK1","endoplasmic reticulum membrane"
"CDK1","mitochondrial matrix"
"CDK1","mitochondrion"
"CDK1","cytoplasm"
"CDK1","nucleoplasm"
"CDK1","nucleus"
"CDK1","ATP binding"
"CDK1","protein binding"
"CDK1","cyclin-dependent protein serine/threonine kinase activity"
"CDK1","protein serine/threonine kinase activity"
"CDK1","protein kinase activity"
"CDK1","chromatin binding"
"CDK1","virus receptor activity"
"CDK1","nuclear chromosome, telomeric region"
"CDK1","cyclin-dependent protein kinase holoenzyme complex"
"CDK1","microtubule cytoskeleton organization"
"CDK1","activation of MAPK activity"
"CDK1","G2/M transition of mitotic cell cycle"
"CDK1","CDK12"
"CDK8","regulation of cell cycle"
"CDK8","positive regulation of transcription by RNA polymerase II"
"CDK8","protein-containing complex"
"CDK8","mediator complex"
"CDK8","RNA polymerase II CTD heptapeptide repeat kinase activity"
"CDK8","protein phosphorylation"
"CDK8","transcription initiation from RNA polymerase II promoter"
"CDK8","nucleolus"
"CDK8","nucleoplasm"
"CDK8","nucleus"
"CDK8","ATP binding"
"CDK8","protein binding"
"CDK8","cyclin-dependent protein serine/threonine kinase activity"
"CDK8","protein kinase activity"
"CDK8","CDK12"
"CDK8","CDK1"
"PHKA2","protein phosphorylation"
"PHKA2","cellular protein modification process"
"PHKA2","generation of precursor metabolites and energy"
"PHKA2","glycogen catabolic process"
"PHKA2","carbohydrate metabolic process"
"PHKA2","phosphorylase kinase complex"
"PHKA2","plasma membrane"
"PHKA2","cytosol"
"PHKA2","calmodulin binding"
"PHKA2","protein binding"
"PHKA2","phosphorylase kinase activity"
"TAP2","vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane"
"TAP2","peptide transmembrane transporter activity"
"TAP2","transmembrane transport"
"TAP2","tapasin binding"
"TAP2","TAP1 binding"
"TAP2","peptide antigen transport"
"TAP2","cytosol to endoplasmic reticulum transport"
"TAP2","TAP complex"
"TAP2","MHC class I peptide loading complex"
"TAP2","ATPase-coupled transmembrane transporter activity"
"TAP2","MHC class I protein binding"
"TAP2","endoplasmic reticulum-Golgi intermediate compartment membrane"
"TAP2","phagocytic vesicle membrane"
"TAP2","integral component of endoplasmic reticulum membrane"
"TAP2","MHC class Ib protein binding"
"TAP2","antigen processing and presentation of endogenous peptide antigen via MHC class I"
"TAP2","ATPase activity"
"TAP2","nuclear speck"
"TAP2","viral process"
"TAP2","integral component of membrane"
"TAP2","membrane"
"TAP2","peptide transport"
"TAP2","ATPase-coupled peptide transmembrane transporter activity"
"TAP2","ATPase-coupled peptide antigen transmembrane transporter activity"
"TAP2","protein transport"
"TAP2","endoplasmic reticulum membrane"
"TAP2","endoplasmic reticulum"
"TAP2","ATP binding"
"TAP2","protein binding"
"TAP2","antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent"
"TAP2","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"TAP2","antigen processing and presentation of peptide antigen via MHC class I"
"TAP2","adaptive immune response"
"CDK9","positive regulation of histone H2B ubiquitination"
"CDK9","positive regulation of mRNA 3'-UTR binding"
"CDK9","negative regulation of mRNA polyadenylation"
"CDK9","7SK snRNA binding"
"CDK9","cellular response to cytokine stimulus"
"CDK9","negative regulation of cell cycle arrest"
"CDK9","phosphorylation of RNA polymerase II C-terminal domain"
"CDK9","regulation of muscle cell differentiation"
"CDK9","positive regulation of viral transcription"
"CDK9","positive regulation of transcription by RNA polymerase II"
"CDK9","transcription regulatory region DNA binding"
"CDK9","snRNA transcription by RNA polymerase II"
"CDK9","response to drug"
"CDK9","cytoplasmic ribonucleoprotein granule"
"CDK9","positive regulation of histone phosphorylation"
"CDK9","positive regulation of transcription elongation from RNA polymerase II promoter"
"CDK9","replication fork processing"
"CDK9","regulation of histone modification"
"CDK9","cyclin binding"
"CDK9","protein kinase binding"
"CDK9","PML body"
"CDK9","kinase activity"
"CDK9","membrane"
"CDK9","positive regulation of cardiac muscle hypertrophy"
"CDK9","RNA polymerase II CTD heptapeptide repeat kinase activity"
"CDK9","cell population proliferation"
"CDK9","transcription factor binding"
"CDK9","cyclin/CDK positive transcription elongation factor complex"
"CDK9","transcription elongation factor complex"
"CDK9","regulation of mitotic cell cycle"
"CDK9","protein phosphorylation"
"CDK9","transcription elongation from RNA polymerase II promoter"
"CDK9","transcription initiation from RNA polymerase II promoter"
"CDK9","transcription by RNA polymerase II"
"CDK9","regulation of DNA repair"
"CDK9","DNA repair"
"CDK9","chromosome"
"CDK9","nucleoplasm"
"CDK9","nucleus"
"CDK9","ATP binding"
"CDK9","protein binding"
"CDK9","cyclin-dependent protein serine/threonine kinase activity"
"CDK9","protein serine/threonine kinase activity"
"CDK9","protein kinase activity"
"CDK9","chromatin binding"
"CDK9","DNA binding"
"CDK9","transcription coactivator binding"
"CDK9","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"CDK9","nuclear chromatin"
"CDK9","cyclin-dependent protein kinase holoenzyme complex"
"CDK9","POU2F2"
"CDK9","EIF4E"
"CDK9","CDK12"
"CDK9","MYO5A"
"CDK9","CDK1"
"JUN","positive regulation of DNA-templated transcription, initiation"
"JUN","negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"
"JUN","positive regulation of vascular smooth muscle cell proliferation"
"JUN","positive regulation of pri-miRNA transcription by RNA polymerase II"
"JUN","HMG box domain binding"
"JUN","cellular response to calcium ion"
"JUN","cellular response to cadmium ion"
"JUN","R-SMAD binding"
"JUN","positive regulation of ERK1 and ERK2 cascade"
"JUN","eyelid development in camera-type eye"
"JUN","SMAD protein signal transduction"
"JUN","membrane depolarization"
"JUN","regulation of cell cycle"
"JUN","response to cAMP"
"JUN","cellular response to potassium ion starvation"
"JUN","regulation of DNA-binding transcription factor activity"
"JUN","positive regulation of fibroblast proliferation"
"JUN","positive regulation of transcription by RNA polymerase II"
"JUN","positive regulation of transcription, DNA-templated"
"JUN","negative regulation of transcription, DNA-templated"
"JUN","positive regulation of DNA replication"
"JUN","positive regulation of monocyte differentiation"
"JUN","positive regulation of cell differentiation"
"JUN","protein-containing complex binding"
"JUN","ubiquitin-like protein ligase binding"
"JUN","transcription regulatory region DNA binding"
"JUN","positive regulation by host of viral transcription"
"JUN","negative regulation by host of viral transcription"
"JUN","positive regulation of GTPase activity"
"JUN","positive regulation of neuron apoptotic process"
"JUN","negative regulation of neuron apoptotic process"
"JUN","negative regulation of DNA binding"
"JUN","positive regulation of apoptotic process"
"JUN","identical protein binding"
"JUN","response to hydrogen peroxide"
"JUN","response to drug"
"JUN","regulation of cell population proliferation"
"JUN","Fc-epsilon receptor signaling pathway"
"JUN","response to muscle stretch"
"JUN","transcription factor AP-1 complex"
"JUN","cAMP response element binding"
"JUN","leading edge cell differentiation"
"JUN","cellular response to reactive oxygen species"
"JUN","response to cytokine"
"JUN","cellular response to stress"
"JUN","cellular response to hormone stimulus"
"JUN","response to lipopolysaccharide"
"JUN","negative regulation of protein autophosphorylation"
"JUN","ubiquitin protein ligase binding"
"JUN","axon regeneration"
"JUN","monocyte differentiation"
"JUN","enzyme binding"
"JUN","transcriptional repressor complex"
"JUN","positive regulation of epithelial cell migration"
"JUN","response to organic substance"
"JUN","response to mechanical stimulus"
"JUN","response to radiation"
"JUN","negative regulation of cell population proliferation"
"JUN","transcription factor binding"
"JUN","circadian rhythm"
"JUN","learning"
"JUN","aging"
"JUN","Ras protein signal transduction"
"JUN","transforming growth factor beta receptor signaling pathway"
"JUN","transcription by RNA polymerase II"
"JUN","cytosol"
"JUN","nuclear euchromatin"
"JUN","transcription factor complex"
"JUN","nucleoplasm"
"JUN","nucleus"
"JUN","protein binding"
"JUN","GTPase activator activity"
"JUN","RNA binding"
"JUN","transcription coactivator activity"
"JUN","DNA-binding transcription factor activity"
"JUN","chromatin binding"
"JUN","DNA binding"
"JUN","outflow tract morphogenesis"
"JUN","positive regulation of endothelial cell proliferation"
"JUN","liver development"
"JUN","release of cytochrome c from mitochondria"
"JUN","microglial cell activation"
"JUN","angiogenesis"
"JUN","DNA-binding transcription activator activity, RNA polymerase II-specific"
"JUN","RNA polymerase II activating transcription factor binding"
"JUN","DNA-binding transcription factor activity, RNA polymerase II-specific"
"JUN","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"JUN","transcription regulatory region sequence-specific DNA binding"
"JUN","nuclear chromatin"
"JUN","nuclear chromosome"
"JUN","negative regulation of transcription by RNA polymerase II"
"GTF2B","promoter-specific chromatin binding"
"GTF2B","RNA polymerase II core complex assembly"
"GTF2B","positive regulation of core promoter binding"
"GTF2B","transcriptional preinitiation complex"
"GTF2B","RNA polymerase II transcription factor complex"
"GTF2B","positive regulation of transcription initiation from RNA polymerase II promoter"
"GTF2B","RNA polymerase II preinitiation complex assembly"
"GTF2B","positive regulation of viral transcription"
"GTF2B","thyroid hormone receptor binding"
"GTF2B","positive regulation by host of viral transcription"
"GTF2B","snRNA transcription by RNA polymerase II"
"GTF2B","protein-DNA complex"
"GTF2B","TBP-class protein binding"
"GTF2B","nuclear body"
"GTF2B","histone acetylation"
"GTF2B","acetyltransferase activity"
"GTF2B","RNA polymerase II general transcription initiation factor activity"
"GTF2B","viral process"
"GTF2B","zinc ion binding"
"GTF2B","transcription factor binding"
"GTF2B","protein acetylation"
"GTF2B","transcription initiation from RNA polymerase II promoter"
"GTF2B","transcription by RNA polymerase II"
"GTF2B","DNA-templated transcription, initiation"
"GTF2B","chromosome"
"GTF2B","transcription factor TFIID complex"
"GTF2B","nucleoplasm"
"GTF2B","nucleus"
"GTF2B","protein binding"
"GTF2B","histone acetyltransferase activity"
"GTF2B","transcriptional start site selection at RNA polymerase II promoter"
"GTF2B","RNA polymerase II complex recruiting activity"
"GTF2B","core promoter binding"
"GTF2B","RNA polymerase II complex binding"
"GTF2B","RNA polymerase II core promoter sequence-specific DNA binding"
"GTF2B","POU2F2"
"GTF2B","TAF1L"
"GTF2B","CDK9"
"GTF2B","JUN"
"HIPK1","regulation of signal transduction by p53 class mediator"
"HIPK1","extrinsic apoptotic signaling pathway"
"HIPK1","endothelial cell apoptotic process"
"HIPK1","iris morphogenesis"
"HIPK1","lens induction in camera-type eye"
"HIPK1","definitive hemopoiesis"
"HIPK1","embryonic retina morphogenesis in camera-type eye"
"HIPK1","embryonic camera-type eye morphogenesis"
"HIPK1","positive regulation of angiogenesis"
"HIPK1","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"
"HIPK1","adherens junction assembly"
"HIPK1","neuron differentiation"
"HIPK1","peptidyl-tyrosine phosphorylation"
"HIPK1","peptidyl-threonine phosphorylation"
"HIPK1","peptidyl-serine phosphorylation"
"HIPK1","nuclear speck"
"HIPK1","PML body"
"HIPK1","retina layer formation"
"HIPK1","regulation of tumor necrosis factor-mediated signaling pathway"
"HIPK1","anterior/posterior pattern specification"
"HIPK1","positive regulation of cell population proliferation"
"HIPK1","smoothened signaling pathway"
"HIPK1","protein phosphorylation"
"HIPK1","cytosol"
"HIPK1","centrosome"
"HIPK1","cytoplasm"
"HIPK1","nucleoplasm"
"HIPK1","nucleus"
"HIPK1","ATP binding"
"HIPK1","protein binding"
"HIPK1","protein tyrosine kinase activity"
"HIPK1","protein serine/threonine kinase activity"
"HIPK1","eye development"
"CDK19","cellular response to lipopolysaccharide"
"CDK19","regulation of cell cycle"
"CDK19","positive regulation of inflammatory response"
"CDK19","positive regulation of apoptotic process"
"CDK19","mediator complex"
"CDK19","RNA polymerase II CTD heptapeptide repeat kinase activity"
"CDK19","protein phosphorylation"
"CDK19","cytosol"
"CDK19","nucleus"
"CDK19","ATP binding"
"CDK19","cyclin-dependent protein serine/threonine kinase activity"
"CDK19","CDK8"
"GOPC","negative regulation of protein localization to cell surface"
"GOPC","regulation of catalytic activity"
"GOPC","apical protein localization"
"GOPC","ion channel binding"
"GOPC","cytoplasmic sequestering of CFTR protein"
"GOPC","protein homodimerization activity"
"GOPC","identical protein binding"
"GOPC","protein-containing complex"
"GOPC","GTPase regulator activity"
"GOPC","Golgi-associated vesicle membrane"
"GOPC","dendrite"
"GOPC","trans-Golgi network transport vesicle"
"GOPC","membrane"
"GOPC","protein transport"
"GOPC","postsynaptic density"
"GOPC","negative regulation of anion channel activity"
"GOPC","protein C-terminus binding"
"GOPC","spermatid nucleus differentiation"
"GOPC","Golgi to plasma membrane transport"
"GOPC","endoplasmic reticulum to Golgi vesicle-mediated transport"
"GOPC","plasma membrane"
"GOPC","Golgi apparatus"
"GOPC","lysosomal membrane"
"GOPC","cytoplasm"
"GOPC","protein binding"
"GOPC","frizzled binding"
"GOPC","Golgi membrane"
"GOPC","JUN"
"POU2F1","RNA polymerase II transcription factor complex"
"POU2F1","positive regulation of transcription by RNA polymerase II"
"POU2F1","negative regulation of transcription, DNA-templated"
"POU2F1","sequence-specific DNA binding"
"POU2F1","intracellular membrane-bounded organelle"
"POU2F1","snRNA transcription by RNA polymerase II"
"POU2F1","cell differentiation"
"POU2F1","cytokine-mediated signaling pathway"
"POU2F1","endoplasmic reticulum"
"POU2F1","nucleoplasm"
"POU2F1","nucleus"
"POU2F1","protein binding"
"POU2F1","DNA binding"
"POU2F1","DNA-binding transcription activator activity, RNA polymerase II-specific"
"POU2F1","DNA-binding transcription factor activity, RNA polymerase II-specific"
"POU2F1","RNA polymerase II core promoter sequence-specific DNA binding"
"POU2F1","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"POU2F1","nuclear chromatin"
"POU2F1","POU2F2"
"POU2F1","CDK9"
"POU2F1","JUN"
"POU2F1","GTF2B"
"ABCB10","transmembrane transport"
"ABCB10","identical protein binding"
"ABCB10","ATPase-coupled transmembrane transporter activity"
"ABCB10","integral component of mitochondrial membrane"
"ABCB10","ATPase activity"
"ABCB10","integral component of membrane"
"ABCB10","mitochondrial transport"
"ABCB10","mitochondrial inner membrane"
"ABCB10","ATP binding"
"ABCB10","protein binding"
"BECN1","positive regulation of intrinsic apoptotic signaling pathway"
"BECN1","positive regulation of attachment of mitotic spindle microtubules to kinetochore"
"BECN1","response to mitochondrial depolarisation"
"BECN1","negative regulation of cell death"
"BECN1","defense response to virus"
"BECN1","cell division"
"BECN1","GTPase binding"
"BECN1","late endosome to vacuole transport"
"BECN1","early endosome to late endosome transport"
"BECN1","phosphatidylinositol 3-kinase binding"
"BECN1","negative regulation of apoptotic process"
"BECN1","cellular response to glucose starvation"
"BECN1","phosphatidylinositol 3-kinase complex, class III"
"BECN1","phosphatidylinositol 3-kinase complex, class III, type II"
"BECN1","phosphatidylinositol 3-kinase complex, class III, type I"
"BECN1","receptor catabolic process"
"BECN1","regulation of cytokinesis"
"BECN1","cytoplasm to vacuole transport by the Cvt pathway"
"BECN1","mitochondrial membrane"
"BECN1","ubiquitin protein ligase binding"
"BECN1","protein kinase binding"
"BECN1","extrinsic component of membrane"
"BECN1","protein deubiquitination"
"BECN1","macroautophagy"
"BECN1","viral process"
"BECN1","positive regulation of phosphatidylinositol 3-kinase signaling"
"BECN1","endosome membrane"
"BECN1","mitotic metaphase plate congression"
"BECN1","cellular response to nitrogen starvation"
"BECN1","cellular defense response"
"BECN1","apoptotic process"
"BECN1","autophagy"
"BECN1","endocytosis"
"BECN1","cytosol"
"BECN1","Golgi apparatus"
"BECN1","endoplasmic reticulum membrane"
"BECN1","endoplasmic reticulum"
"BECN1","autophagosome"
"BECN1","endosome"
"BECN1","mitochondrion"
"BECN1","nucleus"
"BECN1","cell"
"BECN1","protein binding"
"BECN1","mitophagy"
"BECN1","autophagy of mitochondrion"
"BECN1","phagophore assembly site"
"BECN1","autophagosome assembly"
"BECN1","JUN"
"BECN1","GOPC"
"STAT1","promoter-specific chromatin binding"
"STAT1","negative regulation of metanephric nephron tubule epithelial cell differentiation"
"STAT1","metanephric mesenchymal cell differentiation"
"STAT1","metanephric mesenchymal cell proliferation involved in metanephros development"
"STAT1","cellular response to organic cyclic compound"
"STAT1","cellular response to interferon-gamma"
"STAT1","interleukin-35-mediated signaling pathway"
"STAT1","repressing transcription factor binding"
"STAT1","interleukin-27-mediated signaling pathway"
"STAT1","interleukin-6-mediated signaling pathway"
"STAT1","renal tubule development"
"STAT1","type I interferon signaling pathway"
"STAT1","regulation of interferon-gamma-mediated signaling pathway"
"STAT1","interferon-gamma-mediated signaling pathway"
"STAT1","positive regulation of nitric-oxide synthase biosynthetic process"
"STAT1","protein phosphatase 2A binding"
"STAT1","defense response to virus"
"STAT1","response to cAMP"
"STAT1","positive regulation of smooth muscle cell proliferation"
