"node","type"
"astrocyte differentiation",6
"oligodendrocyte differentiation",6
"positive regulation of astrocyte differentiation",6
"negative regulation of oligodendrocyte differentiation",6
"branching morphogenesis of an epithelial tube",6
"homeostasis of number of cells within a tissue",6
"positive regulation of epithelial cell proliferation",6
"positive regulation of peptidyl-tyrosine phosphorylation",6
"low-density lipoprotein particle receptor binding",6
"negative regulation of neurogenesis",6
"protein stabilization",6
"chaperone binding",6
"regulation of DNA-binding transcription factor activity",6
"negative regulation of helicase activity",6
"RNA polymerase II preinitiation complex assembly",6
"protein tetramerization",6
"neuron apoptotic process",6
"response to corticosterone",6
"response to cAMP",6
"protein phosphatase 2A binding",6
"regulation of cell cycle",6
"negative regulation of telomerase activity",6
"cardiac muscle tissue morphogenesis",6
"cardiac muscle cell proliferation",6
"positive regulation of cardiac muscle cell proliferation",6
"hematopoietic stem cell differentiation",6
"negative regulation of glial cell proliferation",6
"cilium assembly",6
"cardiac epithelial to mesenchymal transition",6
"interferon-gamma-mediated signaling pathway",6
"negative regulation of cell adhesion molecule production",6
"SMAD protein signal transduction",6
"cardiac septum morphogenesis",6
"ventricular septum morphogenesis",6
"secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development",6
"prostate gland epithelium morphogenesis",6
"regulation of epithelial cell proliferation involved in prostate gland development",6
"arterial endothelial cell differentiation",6
"venous endothelial cell differentiation",6
"cardiac vascular smooth muscle cell development",6
"endocardial cell differentiation",6
"coronary vasculature development",6
"vasculogenesis involved in coronary vascular morphogenesis",6
"coronary artery morphogenesis",6
"Notch signaling involved in heart development",6
"heart trabecula morphogenesis",6
"positive regulation of transcription from RNA polymerase II promoter in response to hypoxia",6
"positive regulation of cardiac epithelial to mesenchymal transition",6
"positive regulation of programmed necrotic cell death",6
"protein-containing complex assembly",6
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",6
"negative regulation of biomineral tissue development",6
"positive regulation of thymocyte apoptotic process",6
"necroptotic process",6
"positive regulation of ERK1 and ERK2 cascade",6
"R-SMAD binding",6
"left/right axis specification",6
"positive regulation of cell cycle arrest",6
"cellular response to cadmium ion",6
"cellular response to calcium ion",6
"cellular response to follicle-stimulating hormone stimulus",6
"cellular response to hypoxia",6
"cellular response to ionizing radiation",6
"cellular response to gamma radiation",6
"cellular response to UV-C",6
"mitotic cell cycle arrest",6
"distal tubule development",6
"collecting duct development",6
"glomerular mesangial cell development",6
"signal transduction by p53 class mediator",6
"intrinsic apoptotic signaling pathway by p53 class mediator",6
"interleukin-4 secretion",6
"cellular response to actinomycin D",6
"cellular response to leptomycin B",6
"negative regulation of cell migration involved in sprouting angiogenesis",6
"negative regulation of canonical Wnt signaling pathway",6
"positive regulation of release of cytochrome c from mitochondria",6
"positive regulation of cell aging",6
"replicative senescence",6
"oxidative stress-induced premature senescence",6
"neuronal stem cell population maintenance",6
"intrinsic apoptotic signaling pathway",6
"oligodendrocyte apoptotic process",6
"MDM2/MDM4 family protein binding",6
"disordered domain specific binding",6
"negative regulation of cold-induced thermogenesis",6
"transcription regulator activity",6
"positive regulation of execution phase of apoptosis",6
"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",6
"regulation of extracellular matrix assembly",6
"positive regulation of neuron death",6
"negative regulation of mitophagy",6
"leptomycin B binding",6
"regulation of signal transduction by p53 class mediator",6
"regulation of mitochondrial membrane permeability involved in apoptotic process",6
"regulation of intrinsic apoptotic signaling pathway by p53 class mediator",6
"apoptotic process involved in embryonic digit morphogenesis",6
"positive regulation of apoptotic process involved in morphogenesis",6
"regulation of cell cycle G2/M phase transition",6
"positive regulation of pri-miRNA transcription by RNA polymerase II",6
"positive regulation of nucleic acid-templated transcription",6
"negative regulation of production of miRNAs involved in gene silencing by miRNA",6
"positive regulation of production of miRNAs involved in gene silencing by miRNA",6
"positive regulation of aorta morphogenesis",6
"negative regulation of glucose catabolic process to lactate via pyruvate",6
"negative regulation of pentose-phosphate shunt",6
"retrograde transport, endosome to plasma membrane",6
"intrinsic apoptotic signaling pathway in response to hypoxia",6
"regulation of transcription from RNA polymerase II promoter in response to DNA damage",6
"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress",6
"promoter-specific chromatin binding",6
"negative regulation of cell-cell adhesion mediated by cadherin",6
"regulation of fibroblast apoptotic process",6
"negative regulation of reactive oxygen species metabolic process",6
"positive regulation of reactive oxygen species metabolic process",6
"negative regulation of stem cell differentiation",6
"regulation of cellular senescence",6
"negative regulation of anoikis",6
"negative regulation of pro-B cell differentiation",6
"negative regulation of endothelial cell chemotaxis",6
"positive regulation of intrinsic apoptotic signaling pathway",6
