"node","type"
"RNA polymerase I preinitiation complex assembly",6
"RNA polymerase II transcription coactivator binding",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"replicative cell aging",6
"action potential",6
"retinoid metabolic process",6
"angiogenesis",6
"lipopolysaccharide binding",6
"cornified envelope",6
"amyloid-beta binding",6
"ovarian follicle development",6
"luteolysis",6
"branching involved in blood vessel morphogenesis",6
"vasculogenesis",6
"microtubule bundle formation",6
"virus receptor activity",6
"osteoblast differentiation",6
"fibrillar center",6
"eye development",6
"branching involved in ureteric bud morphogenesis",6
"temperature homeostasis",6
"behavioral fear response",6
"G protein-coupled receptor binding",6
"response to hypoxia",6
"acrosome assembly",6
"in utero embryonic development",6
"gastrulation with mouth forming second",6
"cell fate specification",6
"cell fate determination",6
"endodermal cell fate commitment",6
"endodermal cell fate specification",6
"ruffle",6
"eye photoreceptor cell differentiation",6
"somitogenesis",6
"neuron migration",6
"immunological synapse formation",6
"immunological synapse",6
"microglial cell activation",6
"T cell homeostatic proliferation",6
"natural killer cell differentiation",6
"B cell homeostasis",6
"B cell apoptotic process",6
"phosphotyrosine residue binding",6
"phosphatidylserine binding",6
"cytokine production",6
"positive regulation of cytokine production",6
"kidney development",6
"release of cytochrome c from mitochondria",6
"epithelial to mesenchymal transition",6
"neural plate development",6
"neural tube closure",6
"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",6
"complement binding",6
"complement component C1q complex binding",6
"lipopolysaccharide immune receptor activity",6
"liver development",6
"phagocytic cup",6
"negative regulation of protein phosphorylation",6
"positive regulation of protein phosphorylation",6
"endothelial cell proliferation",6
"regulation of endothelial cell proliferation",6
"negative regulation of endothelial cell proliferation",6
"positive regulation of endothelial cell proliferation",6
"vasculature development",6
"regulation of cell-matrix adhesion",6
"positive regulation of cell-matrix adhesion",6
"blood vessel maturation",6
"intramembranous ossification",6
"fibronectin binding",6
"blood vessel remodeling",6
"protease binding",6
"response to dietary excess",6
"p53 binding",6
"positive regulation of neuroblast proliferation",6
"positive regulation of mesenchymal cell proliferation",6
"chondrocyte differentiation",6
"glandular epithelial cell development",6
"acrosomal membrane",6
"lens morphogenesis in camera-type eye",6
"caveolar macromolecular signaling complex",6
"activation of innate immune response",6
"stimulatory C-type lectin receptor signaling pathway",6
"toll-like receptor signaling pathway",6
"innate immune response in mucosa",6
"positive regulation of defense response to virus by host",6
"response to molecule of bacterial origin",6
"hematopoietic progenitor cell differentiation",6
"connective tissue replacement involved in inflammatory response wound healing",6
"adaptive immune response",6
"myeloid cell homeostasis",6
"T cell proliferation involved in immune response",6
"B cell proliferation involved in immune response",6
"B cell lineage commitment",6
"B cell negative selection",6
"B cell homeostatic proliferation",6
"T cell lineage commitment",6
"immune system process",6
"dendritic cell chemotaxis",6
"chronic inflammatory response to antigenic stimulus",6
"humoral immune response mediated by circulating immunoglobulin",6
"antigen processing and presentation of peptide antigen via MHC class I",6
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6
"nitric oxide production involved in inflammatory response",6
"mast cell chemotaxis",6
"platelet degranulation",6
"positive regulation of acute inflammatory response",6
"respiratory burst involved in defense response",6
"regulation of dendritic cell cytokine production",6
"negative regulation of cytokine secretion involved in immune response",6
"MyD88-dependent toll-like receptor signaling pathway",6
"MyD88-independent toll-like receptor signaling pathway",6
"regulation of adaptive immune response",6
"positive regulation of tolerance induction to tumor cell",6
"positive regulation of inflammatory response to antigenic stimulus",6
"positive regulation of chronic inflammatory response to antigenic stimulus",6
"positive regulation of B cell apoptotic process",6
"positive regulation of humoral immune response mediated by circulating immunoglobulin",6
"response to ischemia",6
"regulation of heart rate by chemical signal",6
"heart valve morphogenesis",6
"aortic valve morphogenesis",6
"regulation of secondary heart field cardioblast proliferation",6
"corneocyte desquamation",6
"metanephros morphogenesis",6
"negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis",6
"nucleic acid binding",6
"DNA binding",6
"DNA helicase activity",6
"chromatin binding",6
"double-stranded DNA binding",6
"DNA-binding transcription factor activity",6
"transcription coregulator activity",6
"transcription coactivator activity",6
"transcription corepressor activity",6
"telomerase activity",6
"RNA binding",6
"RNA helicase activity",6
"mRNA binding",6
"mRNA 3'-UTR binding",6
"peptidyl-prolyl cis-trans isomerase activity",6
"actin binding",6
"antigen binding",6
"catalytic activity",6
"GTPase activity",6
"choline kinase activity",6
"cholinesterase activity",6
"endopeptidase activity",6
"cysteine-type endopeptidase activity",6
"metalloendopeptidase activity",6
"serine-type endopeptidase activity",6
"threonine-type endopeptidase activity",6
"ethanolamine kinase activity",6
"[acyl-carrier-protein] S-acetyltransferase activity",6
"[acyl-carrier-protein] S-malonyltransferase activity",6
"3-oxoacyl-[acyl-carrier-protein] synthase activity",6
"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity",6
"3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity",6
"oleoyl-[acyl-carrier-protein] hydrolase activity",6
"glutathione transferase activity",6
"helicase activity",6
"histone acetyltransferase activity",6
"endonuclease activity",6
"ribonuclease activity",6
"phosphoenolpyruvate carboxykinase activity",6
"phosphoenolpyruvate carboxykinase (GTP) activity",6
"prostaglandin-D synthase activity",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"calcium-dependent protein kinase C activity",6
"JUN kinase kinase kinase activity",6
"MAP kinase activity",6
"MAP kinase kinase activity",6
"protein tyrosine kinase activity",6
"transmembrane receptor protein tyrosine kinase activity",6
"non-membrane spanning protein tyrosine kinase activity",6
"ubiquitin-protein transferase activity",6
"protein kinase inhibitor activity",6
"endopeptidase inhibitor activity",6
"nuclear receptor activity",6
"transmembrane signaling receptor activity",6
"macrophage colony-stimulating factor receptor activity",6
"scavenger receptor activity",6
"SH3/SH2 adaptor activity",6
"protein kinase C binding",6
"GDP-dissociation inhibitor activity",6
"Rab GDP-dissociation inhibitor activity",6
"GTPase inhibitor activity",6
"GTPase activator activity",6
"signaling receptor binding",6
"type II transforming growth factor beta receptor binding",6
"death receptor binding",6
"cytokine activity",6
"growth hormone receptor binding",6
"interleukin-8 receptor binding",6
"epidermal growth factor receptor binding",6
"tumor necrosis factor receptor binding",6
"integrin binding",6
"structural molecule activity",6
"transporter activity",6
"calcium channel regulator activity",6
"lipid transporter activity",6
"copper ion binding",6
"calcium ion binding",6
"protein binding",6
"calmodulin binding",6
"collagen binding",6
"ATP binding",6
"GTP binding",6
"FK506 binding",6
"mannose binding",6
"hyaluronic acid binding",6
"phospholipid binding",6
"1-phosphatidylinositol binding",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleus",6
"nuclear envelope",6
"nuclear pore",6
"nucleoplasm",6
"replication fork",6
"transcription factor complex",6
"transcription factor TFIID complex",6
"spliceosomal complex",6
"telomerase holoenzyme complex",6
"nuclear euchromatin",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"mitochondrial outer membrane",6
"mitochondrial inner membrane",6
"mitochondrial permeability transition pore complex",6
"mitochondrial matrix",6
"lysosome",6
"lysosomal membrane",6
"endosome",6
"early endosome",6
"late endosome",6
"vacuolar membrane",6
"endoplasmic reticulum",6
"endoplasmic reticulum lumen",6
"endoplasmic reticulum membrane",6
"smooth endoplasmic reticulum",6
"rough endoplasmic reticulum",6
"endoplasmic reticulum-Golgi intermediate compartment",6
"Golgi apparatus",6
"Golgi lumen",6
"trans-Golgi network",6
"lipid droplet",6
"centrosome",6
"centriole",6
"microtubule organizing center",6
"spindle",6
"cytosol",6
"proteasome core complex",6
"ribosome",6
"mRNA cleavage and polyadenylation specificity factor complex",6
"eukaryotic translation initiation factor 3 complex",6
"cytoskeleton",6
"microtubule",6
"spindle microtubule",6
"plasma membrane",6
"integral component of plasma membrane",6
"caveola",6
"microvillus",6
"cell-cell junction",6
"adherens junction",6
"fascia adherens",6
"bicellular tight junction",6
"focal adhesion",6
"cilium",6
"cell cortex",6
"phosphatidylinositol 3-kinase complex",6
"phosphatidylinositol 3-kinase complex, class IA",6
"phosphatidylinositol 3-kinase complex, class IB",6
"protein kinase CK2 complex",6
"carbohydrate metabolic process",6
"glucose metabolic process",6
"acetyl-CoA metabolic process",6
"pyruvate metabolic process",6
"gluconeogenesis",6
"RNA-dependent DNA biosynthetic process",6
"DNA repair",6
"nucleotide-excision repair",6
"double-strand break repair",6
"chromatin remodeling",6
"regulation of transcription, DNA-templated",6
"regulation of transcription by RNA polymerase I",6
"regulation of transcription by RNA polymerase II",6
"transcription by RNA polymerase I",6
"transcription initiation from RNA polymerase I promoter",6
"transcription elongation from RNA polymerase I promoter",6
"termination of RNA polymerase I transcription",6
"transcription by RNA polymerase II",6
"transcription initiation from RNA polymerase II promoter",6
"mRNA processing",6
"RNA catabolic process",6
"mRNA catabolic process",6
"translational initiation",6
"protein folding",6
"steroid hormone receptor complex assembly",6
"cellular protein modification process",6
"protein phosphorylation",6
"negative regulation of protein kinase activity",6
"protein glycosylation",6
"proteolysis",6
"ubiquitin-dependent protein catabolic process",6
"protein monoubiquitination",6
"regulation of cellular amino acid metabolic process",6
"ethanolamine metabolic process",6
"protein import into nucleus",6
"NLS-bearing protein import into nucleus",6
"ribosomal protein import into nucleus",6
"protein export from nucleus",6
"protein targeting to lysosome",6
"lipid metabolic process",6
"fatty acid metabolic process",6
"fatty acid biosynthetic process",6
"triglyceride metabolic process",6
"triglyceride mobilization",6
"phosphatidylethanolamine biosynthetic process",6
"phosphatidylcholine biosynthetic process",6
"CDP-choline pathway",6
"phosphatidylinositol biosynthetic process",6
"glycosphingolipid metabolic process",6
"prostaglandin metabolic process",6
"bile acid biosynthetic process",6
"androgen biosynthetic process",6
"cholesterol catabolic process",6
"glutathione metabolic process",6
"ATP biosynthetic process",6
"phosphate-containing compound metabolic process",6
"regulation of nitrogen utilization",6
"calcium ion transport",6
"copper ion transport",6
"mitochondrial transport",6
"lipid transport",6
"cellular calcium ion homeostasis",6
"intracellular sequestering of iron ion",6
"intracellular protein transport",6
"endoplasmic reticulum to Golgi vesicle-mediated transport",6
"endocytosis",6
"receptor-mediated endocytosis",6
"vesicle budding from membrane",6
"vesicle fusion",6
"phagocytosis",6
"autophagy",6
"apoptotic process",6
"activation of cysteine-type endopeptidase activity involved in apoptotic process",6
"chemotaxis",6
"regulation of striated muscle contraction",6
"defense response",6
"acute-phase response",6
"inflammatory response",6
"immune response",6
"complement activation",6
"complement activation, classical pathway",6
"humoral immune response",6
"cellular response to DNA damage stimulus",6
"DNA damage induced protein phosphorylation",6
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",6
"ER overload response",6
"response to unfolded protein",6
"nucleus organization",6
"nuclear envelope organization",6
"telomere maintenance via telomerase",6
"mitochondrion organization",6
"cytoskeleton organization",6
"microtubule-based process",6
"endoplasmic reticulum organization",6
"Golgi organization",6
"vacuole organization",6
"cell-cell junction assembly",6
"cell cycle",6
"cell cycle arrest",6
"spindle organization",6
"chromosome segregation",6
"sister chromatid cohesion",6
"mitotic nuclear envelope disassembly",6
"mitotic metaphase plate congression",6
"regulation of mitotic nuclear division",6
"mitotic cell cycle checkpoint",6
"mitotic spindle assembly checkpoint",6
"centrosome cycle",6
"cell adhesion",6
"homophilic cell adhesion via plasma membrane adhesion molecules",6
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",6
"leukocyte cell-cell adhesion",6
"cell-matrix adhesion",6
"signal transduction",6
"cell surface receptor signaling pathway",6
"transmembrane receptor protein tyrosine kinase signaling pathway",6
"epidermal growth factor receptor signaling pathway",6
"transforming growth factor beta receptor signaling pathway",6
"common-partner SMAD protein phosphorylation",6
"SMAD protein complex assembly",6
"G protein-coupled receptor signaling pathway",6
"positive regulation of cytosolic calcium ion concentration",6
"positive regulation of transcription of Notch receptor target",6
"Wnt signaling pathway, calcium modulating pathway",6
"I-kappaB kinase/NF-kappaB signaling",6
"I-kappaB phosphorylation",6
"JNK cascade",6
"activation of JNKK activity",6
"activation of JUN kinase activity",6
"receptor signaling pathway via JAK-STAT",6
"nitric oxide mediated signal transduction",6
"Ras protein signal transduction",6
"chemical synaptic transmission",6
"synaptic transmission, cholinergic",6
"multicellular organism development",6
"gamete generation",6
"germ cell development",6
"spermatogenesis",6
"regulation of mitotic cell cycle",6
"gastrulation",6
"ectoderm development",6
"nervous system development",6
"glial cell fate determination",6
"negative regulation of neuroblast proliferation",6
"axonogenesis",6
"axon guidance",6
"synapse assembly",6
"salivary gland morphogenesis",6
"heart development",6
"muscle organ development",6
"female pregnancy",6
"embryo implantation",6
"aging",6
"cell aging",6
"response to nutrient",6
"lactation",6
"blood coagulation",6
"blood coagulation, intrinsic pathway",6
"visual perception",6
"sensory perception of sound",6
"learning or memory",6
"memory",6
"long-term memory",6
"circadian rhythm",6
"locomotory behavior",6
"chemokine activity",6
"beta-catenin binding",6
"blood circulation",6
"regulation of heart contraction",6
"microtubule binding",6
"synaptic vesicle",6
"protein C-terminus binding",6
"high-density lipoprotein particle binding",6
"mitochondrial fusion",6
"Toll signaling pathway",6
"growth factor activity",6
"cytoskeletal protein binding",6
"protein localization",6
"galactoside 2-alpha-L-fucosyltransferase activity",6
"transcription factor binding",6
"nuclear localization sequence binding",6
"oxysterol binding",6
"poly(A) binding",6
"drug binding",6
"negative regulation of DNA replication",6
"COP9 signalosome",6
"eukaryotic initiation factor 4E binding",6
"heparin binding",6
"cholesterol metabolic process",6
"cell death",6
"opsonization",6
"metallopeptidase activity",6
"zinc ion binding",6
"cell population proliferation",6
"positive regulation of cell population proliferation",6
"negative regulation of cell population proliferation",6
"insulin receptor signaling pathway",6
"lipid binding",6
"protein transmembrane transporter activity",6
"endosome to lysosome transport",6
"determination of adult lifespan",6
"RNA polymerase II CTD heptapeptide repeat kinase activity",6
"regulation of cell shape",6
"regulation of cell size",6
"RNA splicing",6
"fucosyltransferase activity",6
"translation activator activity",6
"Ran GTPase binding",6
"visual learning",6
"fibroblast growth factor receptor signaling pathway",6
"epidermis development",6
"male gonad development",6
"lipid biosynthetic process",6
"ether lipid biosynthetic process",6
"extrinsic apoptotic signaling pathway via death domain receptors",6
"intrinsic apoptotic signaling pathway in response to DNA damage",6
"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c",6
"apoptotic mitochondrial changes",6
"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity",6
"3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity",6
"cellular response to starvation",6
"mRNA transcription",6
"rRNA transcription",6
"protein secretion",6
"response to heat",6
"response to cold",6
"fertilization",6
"response to wounding",6
"response to mechanical stimulus",6
"response to virus",6
"response to toxic substance",6
"response to salt stress",6
"response to carbohydrate",6
"response to glucose",6
"post-embryonic development",6
"abscission",6
"external side of plasma membrane",6
"cytoplasmic side of plasma membrane",6
"anterior/posterior axis specification",6
"dorsal/ventral axis specification",6
"proximal/distal pattern formation",6
"cell surface",6
"cell-cell recognition",6
"endosome membrane",6
"response to organic substance",6
"response to X-ray",6
"establishment or maintenance of transmembrane electrochemical gradient",6
"response to selenium ion",6
"response to gamma radiation",6
"regulation of G2/M transition of mitotic cell cycle",6
"response to acidic pH",6
"negative regulation of heart rate",6
"gene expression",6
"regulation of gene expression",6
"cytoplasmic stress granule",6
"proteasomal protein catabolic process",6
"proteasomal ubiquitin-independent protein catabolic process",6
"RNA secondary structure unwinding",6
"regulation of autophagy",6
"negative regulation of autophagy",6
"positive regulation of autophagy",6
"negative regulation of platelet activation",6
"positive regulation of platelet activation",6
"positive regulation of vascular endothelial growth factor production",6
"positive regulation of endothelial cell migration",6
"negative regulation of endothelial cell migration",6
"positive regulation of gene expression",6
"negative regulation of gene expression",6
"epithelial cell migration",6
"regulation of cell communication by electrical coupling",6
"positive regulation of cardiac muscle cell apoptotic process",6
"negative regulation of alkaline phosphatase activity",6
"negative regulation of extracellular matrix disassembly",6
"positive regulation of epithelial to mesenchymal transition",6
"negative regulation of hydrogen peroxide biosynthetic process",6
"macrophage derived foam cell differentiation",6
"positive regulation of macrophage derived foam cell differentiation",6
"positive regulation of fibroblast migration",6
"positive regulation of peptidyl-threonine phosphorylation",6
"regulation of tumor necrosis factor-mediated signaling pathway",6
"negative regulation of tumor necrosis factor-mediated signaling pathway",6
"T cell chemotaxis",6
"positive regulation of keratinocyte proliferation",6
"positive regulation of pathway-restricted SMAD protein phosphorylation",6
"positive regulation of triglyceride biosynthetic process",6
"positive regulation of cholesterol esterification",6
"positive regulation of cholesterol efflux",6
"lipid transport involved in lipid storage",6
"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",6
"positive regulation of lipid storage",6
"positive regulation of cholesterol storage",6
"negative regulation of lipid storage",6
"positive regulation of sequestering of triglyceride",6
"negative regulation of triglyceride catabolic process",6
"regulation of phosphatidylcholine catabolic process",6
"positive regulation of heparan sulfate proteoglycan biosynthetic process",6
"negative regulation of mitochondrial membrane potential",6
"negative regulation of macrophage cytokine production",6
"regulation of cell death",6
"negative regulation of transcription by competitive promoter binding",6
"negative regulation of endopeptidase activity",6
"negative regulation of G2/M transition of mitotic cell cycle",6
"positive regulation of neuron projection development",6
"negative regulation of neuron projection development",6
"anaphase-promoting complex binding",6
"endomembrane system",6
"ER to Golgi transport vesicle membrane",6
"astrocyte development",6
"positive regulation of microglia differentiation",6
"phosphatidylinositol 3-kinase signaling",6
"regulation of phosphatidylinositol 3-kinase signaling",6
"positive regulation of phosphatidylinositol 3-kinase signaling",6
"postsynaptic density",6
"response to activity",6
"myoblast fusion involved in skeletal muscle regeneration",6
"protein transport",6
"sterol transporter activity",6
"channel activity",6
"cholesterol binding",6
"actin cytoskeleton",6
"microtubule cytoskeleton",6
"long-chain fatty acid transport",6
"phospholipid transport",6
"sterol transport",6
"lipopolysaccharide transport",6
"diadenosine tetraphosphate biosynthetic process",6
"cyclosporin A binding",6
"membrane",6
"integral component of membrane",6
"viral process",6
"detection of fungus",6
"vesicle organization",6
"Wnt signaling pathway",6
"vesicle-mediated transport",6
"endosomal transport",6
"regulation of striated muscle tissue development",6
"antioxidant activity",6
"inclusion body",6
"aggresome",6
"macroautophagy",6
"negative regulation of macroautophagy",6
"myristoyl-[acyl-carrier-protein] hydrolase activity",6
"palmitoyl-[acyl-carrier-protein] hydrolase activity",6
"kinase activity",6
"1-phosphatidylinositol-3-kinase activity",6
"phosphorylation",6
"female meiosis chromosome segregation",6
"basolateral plasma membrane",6
"apical plasma membrane",6
"lateral plasma membrane",6
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",6
"catenin complex",6
"nuclear matrix",6
"gene silencing",6
"cell migration",6
"protein processing",6
"negative regulation of angiogenesis",6
"sarcoplasmic reticulum",6
"protein ubiquitination",6
"histone acetylation",6
"protein deubiquitination",6
"flotillin complex",6
"nuclear body",6
"PML body",6
"nuclear speck",6
"ATPase activity",6
"regulation of transforming growth factor beta receptor signaling pathway",6
"protein import",6
"GTP-Rho binding",6
"transcriptional repressor complex",6
"nucleoside-triphosphatase activity",6
"Rab GTPase binding",6
"negative regulation of translation",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"peptidyl-tyrosine phosphorylation",6
"GMP binding",6
"GDP binding",6
"SCF ubiquitin ligase complex",6
"modulation by virus of host process",6
"viral life cycle",6
"uncoating of virus",6
"virion attachment to host cell",6
"fusion of virus membrane with host plasma membrane",6
"receptor-mediated endocytosis of virus by host cell",6
"virion assembly",6
"viral release from host cell",6
"viral genome replication",6
"regulation of lipid metabolic process",6
"regulation of fatty acid metabolic process",6
"cytokine-mediated signaling pathway",6
"sensory perception of pain",6
"cyclooxygenase pathway",6
"triglyceride catabolic process",6
"propionate catabolic process",6
"choline metabolic process",6
"calcium-mediated signaling",6
"cellular homeostasis",6
"antimicrobial humoral response",6
"antibacterial humoral response",6
"proteasome core complex, beta-subunit complex",6
"stem cell population maintenance",6
"aspartic-type endopeptidase inhibitor activity",6
"growth factor binding",6
"cytosine metabolic process",6
"antigen processing and presentation",6
"antigen processing and presentation of exogenous peptide antigen via MHC class II",6
"enzyme binding",6
"kinase binding",6
"protein kinase binding",6
"phosphatase binding",6
"protein phosphatase binding",6
"protein domain specific binding",6
"cGMP-mediated signaling",6
"sexual reproduction",6
"cytokine binding",6
"cerebellum development",6
"cerebellum structural organization",6
"cerebellar Purkinje cell layer development",6
"substantia nigra development",6
"olfactory bulb development",6
"layer formation in cerebral cortex",6
"hypothalamus development",6
"forebrain neuroblast division",6
"forebrain neuron differentiation",6
"forebrain astrocyte development",6
"neural tube development",6
"central nervous system neuron axonogenesis",6
"pituitary gland development",6
"cerebral cortex development",6
"central nervous system vasculogenesis",6
"negative regulation of cell-cell adhesion",6
"extracellular matrix disassembly",6
"cytosolic small ribosomal subunit",6
"signal transduction by protein phosphorylation",6
"MHC class II protein complex binding",6
"establishment of cell polarity",6
"sarcomere",6
"Z disc",6
"lamellipodium",6
"cell projection organization",6
"actin cytoskeleton organization",6
"cell junction",6
"desmosome",6
"regulation of mitotic metaphase/anaphase transition",6
"insulin secretion",6
"hemopoiesis",6
"regulation of endocytosis",6
"natural killer cell activation",6
"transport vesicle",6
"manganese ion binding",6
"sphingolipid biosynthetic process",6
"cell differentiation",6
"regulation of cell adhesion",6
"platelet activation",6
"low-density lipoprotein particle binding",6
"integral component of Golgi membrane",6
"integral component of endoplasmic reticulum membrane",6
"neuron differentiation",6
"B cell differentiation",6
"negative regulation of blood coagulation",6
"extracellular matrix organization",6
"hyaluronan catabolic process",6
"keratinocyte differentiation",6
"T cell differentiation",6
"neutrophil differentiation",6
"monocyte differentiation",6
"macrophage differentiation",6
"nitric-oxide synthase regulator activity",6
"carbohydrate binding",6
"LRR domain binding",6
"clathrin binding",6
"regulation of ossification",6
"protein kinase activator activity",6
"cholesterol transport",6
"positive regulation of cell growth",6
"negative regulation of cell growth",6
"T-tubule",6
"osteoclast differentiation",6
"flagellated sperm motility",6
"lung development",6
"DNA damage response, signal transduction by p53 class mediator",6
"estrogen receptor binding",6
"cyclin binding",6
"regulation of cell migration",6
"positive regulation of cell migration",6
"negative regulation of cell migration",6
"axon",6
"dendrite",6
"ubiquitin-dependent ERAD pathway",6
"regulation of complement activation",6
"midbody",6
"positive regulation of bone mineralization",6
"ankyrin binding",6
"BMP signaling pathway",6
"negative regulation of transforming growth factor beta receptor signaling pathway",6
"regulation of axon extension",6
"intracellular estrogen receptor signaling pathway",6
"androgen receptor signaling pathway",6
"intracellular receptor signaling pathway",6
"male genitalia development",6
"Hsp70 protein binding",6
"collagen catabolic process",6
"neutrophil chemotaxis",6
"leukocyte chemotaxis",6
"regulation of cellular pH",6
"clathrin-coated vesicle membrane",6
"endocytic vesicle membrane",6
"clathrin-coated endocytic vesicle membrane",6
"phagocytic vesicle membrane",6
"synaptic vesicle membrane",6
"protein-macromolecule adaptor activity",6
"sequestering of triglyceride",6
"positive regulation of actin filament polymerization",6
"prostate gland development",6
"cortical actin cytoskeleton",6
"cortical actin cytoskeleton organization",6
"beta-catenin destruction complex",6
"thyroid gland development",6
"mammary gland development",6
"positive regulation of B cell proliferation",6
"hindbrain development",6
"TPR domain binding",6
"endoplasmic reticulum unfolded protein response",6
"receptor tyrosine kinase binding",6
"kininogen binding",6
"regulation of centriole-centriole cohesion",6
"extracellular matrix",6
"pancreas development",6
"positive regulation of histone deacetylation",6
"hair follicle morphogenesis",6
"heat shock protein binding",6
"platelet alpha granule lumen",6
"stress-activated protein kinase signaling cascade",6
"negative regulation of microtubule polymerization or depolymerization",6
"negative regulation of microtubule polymerization",6
"cytoplasmic microtubule organization",6
"alpha-(1,2)-fucosyltransferase activity",6
"pseudopodium",6
"anaphase-promoting complex-dependent catabolic process",6
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",6
"neuron projection development",6
"phosphopantetheine binding",6
"posttranslational protein targeting to membrane, translocation",6
"intrinsic component of plasma membrane",6
"extrinsic component of cytoplasmic side of plasma membrane",6
"cell leading edge",6
"leading edge membrane",6
"membrane protein intracellular domain proteolysis",6
