"V1","V2"
"HNRNPA2B1","viral process"
"HNRNPA2B1","membrane"
"HNRNPA2B1","Cajal body"
"HNRNPA2B1","mRNA export from nucleus"
"HNRNPA2B1","mRNA processing"
"HNRNPA2B1","cytoplasm"
"HNRNPA2B1","spliceosomal complex"
"HNRNPA2B1","nucleoplasm"
"HNRNPA2B1","nucleus"
"HNRNPA2B1","protein binding"
"HNRNPA2B1","mRNA 3'-UTR binding"
"HNRNPA2B1","mRNA binding"
"HNRNPA2B1","RNA binding"
"HNRNPA2B1","chromosome, telomeric region"
"HNRNPA2B1","mRNA splicing, via spliceosome"
"HNRNPA2B1","negative regulation of transcription by RNA polymerase II"
"HNRNPA2B1","PTBP1"
"IRAK3","response to interleukin-1"
"IRAK3","interleukin-1-mediated signaling pathway"
"IRAK3","positive regulation of NF-kappaB transcription factor activity"
"IRAK3","protein heterodimerization activity"
"IRAK3","protein autophosphorylation"
"IRAK3","negative regulation of innate immune response"
"IRAK3","negative regulation of MAP kinase activity"
"IRAK3","response to exogenous dsRNA"
"IRAK3","regulation of protein-containing complex disassembly"
"IRAK3","negative regulation of protein-containing complex disassembly"
"IRAK3","protein homodimerization activity"
"IRAK3","negative regulation of protein catabolic process"
"IRAK3","intracellular signal transduction"
"IRAK3","negative regulation of toll-like receptor signaling pathway"
"IRAK3","negative regulation of tumor necrosis factor production"
"IRAK3","negative regulation of interleukin-6 production"
"IRAK3","negative regulation of interleukin-12 production"
"IRAK3","response to lipopolysaccharide"
"IRAK3","response to peptidoglycan"
"IRAK3","negative regulation of NF-kappaB transcription factor activity"
"IRAK3","cytokine-mediated signaling pathway"
"IRAK3","negative regulation of macrophage cytokine production"
"IRAK3","positive regulation of macrophage tolerance induction"
"IRAK3","response to virus"
"IRAK3","protein phosphorylation"
"IRAK3","plasma membrane"
"IRAK3","cytoplasm"
"IRAK3","nucleus"
"IRAK3","ATP binding"
"IRAK3","protein serine/threonine kinase activity"
"IRAK3","MyD88-dependent toll-like receptor signaling pathway"
"IRAK3","negative regulation of cytokine-mediated signaling pathway"
"IRAK3","magnesium ion binding"
"KRAS","positive regulation of cellular senescence"
"KRAS","epithelial tube branching involved in lung morphogenesis"
"KRAS","response to mineralocorticoid"
"KRAS","response to glucocorticoid"
"KRAS","striated muscle cell differentiation"
"KRAS","positive regulation of NF-kappaB transcription factor activity"
"KRAS","positive regulation of nitric-oxide synthase activity"
"KRAS","homeostasis of number of cells within a tissue"
"KRAS","regulation of long-term neuronal synaptic plasticity"
"KRAS","negative regulation of cell differentiation"
"KRAS","membrane raft"
"KRAS","protein-containing complex binding"
"KRAS","negative regulation of neuron apoptotic process"
"KRAS","positive regulation of MAP kinase activity"
"KRAS","endocrine signaling"
"KRAS","response to isolation stress"
"KRAS","positive regulation of Rac protein signal transduction"
"KRAS","regulation of synaptic transmission, GABAergic"
"KRAS","regulation of protein stability"
"KRAS","extrinsic component of cytoplasmic side of plasma membrane"
"KRAS","LRR domain binding"
"KRAS","actin cytoskeleton organization"
"KRAS","forebrain astrocyte development"
"KRAS","cytokine-mediated signaling pathway"
"KRAS","GDP binding"
"KRAS","GMP binding"
"KRAS","membrane"
"KRAS","positive regulation of gene expression"
"KRAS","visual learning"
"KRAS","positive regulation of cell population proliferation"
"KRAS","female pregnancy"
"KRAS","Ras protein signal transduction"
"KRAS","focal adhesion"
"KRAS","plasma membrane"
"KRAS","cytosol"
"KRAS","mitochondrion"
"KRAS","cytoplasm"
"KRAS","GTP binding"
"KRAS","protein binding"
"KRAS","GTPase activity"
"KRAS","stimulatory C-type lectin receptor signaling pathway"
"KRAS","positive regulation of protein phosphorylation"
"KRAS","liver development"
"KRAS","MAPK cascade"
"KRAS","HNRNPA2B1"
"11082.PRO_0000037748","IFNB1"
"11082.PRO_0000037748","IFNB1"
"11082.PRO_0000037747","C4B"
"11082.PRO_0000037747","C4B"
"11082.PRO_0000037747","PTBP1"
"11082.PRO_0000037747","PTBP1"
"11082.PRO_0000037743","HNRNPA2B1"
"11082.PRO_0000037743","HNRNPA2B1"
"11082.PRO_0000037743","IRAK3"
"11082.PRO_0000037743","IRAK3"
"11082.PRO_0000037752","KRAS"
"11082.PRO_0000037752","KRAS"
