"node","type"
"cyclin-dependent protein kinase holoenzyme complex",6
"transcription export complex",6
"regulation of alternative mRNA splicing, via spliceosome",6
"mRNA splicing, via spliceosome",6
"four-way junction DNA binding",6
"phagophore assembly site",6
"autophagy of mitochondrion",6
"mitophagy",6
"nucleotide-excision repair, DNA damage recognition",6
"nucleotide-excision repair, DNA duplex unwinding",6
"telomere maintenance",6
"double-strand break repair via homologous recombination",6
"double-strand break repair via break-induced replication",6
"DNA double-strand break processing",6
"DNA strand renaturation",6
"chromosome, telomeric region",6
"nuclear chromosome, telomeric region",6
"chromatin",6
"nuclear chromatin",6
"heterochromatin",6
"condensed chromosome",6
"X chromosome",6
"Y chromosome",6
"cell morphogenesis",6
"P-body",6
"transcription regulatory region sequence-specific DNA binding",6
"RNA polymerase II regulatory region sequence-specific DNA binding",6
"RNA polymerase II cis-regulatory region sequence-specific DNA binding",6
"RNA polymerase II core promoter sequence-specific DNA binding",6
"DNA-binding transcription factor activity, RNA polymerase II-specific",6
"cis-regulatory region sequence-specific DNA binding",6
"core promoter sequence-specific DNA binding",6
"RNA polymerase II transcription factor binding",6
"TFIID-class transcription factor complex binding",6
"RNA polymerase II activating transcription factor binding",6
"RNA polymerase II repressing transcription factor binding",6
"transcription coactivator binding",6
"RNA polymerase II transcription coactivator binding",6
"DNA-binding transcription repressor activity, RNA polymerase II-specific",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"chronological cell aging",6
"skeletal system development",6
"prostaglandin biosynthetic process",6
"angiogenesis",6
"lipopolysaccharide binding",6
"cornified envelope",6
"amyloid-beta binding",6
"ovarian follicle development",6
"branching involved in blood vessel morphogenesis",6
"virus receptor activity",6
"fibrillar center",6
"ureteric bud development",6
"behavioral fear response",6
"response to hypoxia",6
"ATPase activator activity",6
"in utero embryonic development",6
"endoderm formation",6
"mesoderm formation",6
"cell fate determination",6
"ruffle",6
"photoreceptor outer segment",6
"somitogenesis",6
"neuron migration",6
"immunological synapse",6
"microglial cell activation",6
"natural killer cell differentiation",6
"B cell homeostasis",6
"B cell apoptotic process",6
"phosphotyrosine residue binding",6
"phosphatidylserine binding",6
"kidney development",6
"release of cytochrome c from mitochondria",6
"epithelial to mesenchymal transition",6
"neural tube closure",6
"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",6
"complement binding",6
"complement activation, lectin pathway",6
"lipopolysaccharide immune receptor activity",6
"receptor recycling",6
"endothelial cell morphogenesis",6
"liver development",6
"placenta development",6
"phagocytic cup",6
"retina homeostasis",6
"regulation of protein phosphorylation",6
"positive regulation of protein phosphorylation",6
"endothelial cell proliferation",6
"positive regulation of endothelial cell proliferation",6
"hair follicle development",6
"lymph vessel development",6
"heart looping",6
"negative regulation of cell-matrix adhesion",6
"positive regulation of cell-matrix adhesion",6
"blood vessel maturation",6
"positive regulation of cytokine-mediated signaling pathway",6
"synaptic transmission, dopaminergic",6
"startle response",6
"blood vessel remodeling",6
"nervous system process involved in regulation of systemic arterial blood pressure",6
"morphogenesis of an epithelial sheet",6
"protease binding",6
"p53 binding",6
"cell migration involved in sprouting angiogenesis",6
"osteoblast development",6
"regulation of respiratory gaseous exchange by nervous system process",6
"lens development in camera-type eye",6
"MAML1-RBP-Jkappa- ICN1 complex",6
"activation of innate immune response",6
"stimulatory C-type lectin receptor signaling pathway",6
"toll-like receptor signaling pathway",6
"hematopoietic progenitor cell differentiation",6
"wound healing involved in inflammatory response",6
"adaptive immune response",6
"myeloid cell homeostasis",6
"T cell proliferation involved in immune response",6
"B cell proliferation involved in immune response",6
"B cell lineage commitment",6
"pre-B cell allelic exclusion",6
"T cell lineage commitment",6
"cytokine production involved in immune response",6
"cytokine secretion involved in immune response",6
"immune system process",6
"immunoglobulin production",6
"hepatic immune response",6
"inflammatory response to antigenic stimulus",6
"T cell mediated immunity",6
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6
"immune system development",6
"nitric oxide production involved in inflammatory response",6
"monocyte chemotaxis",6
"platelet degranulation",6
"positive regulation of dendritic cell antigen processing and presentation",6
"positive regulation of immunoglobulin biosynthetic process",6
"negative regulation of acute inflammatory response",6
"negative regulation of leukocyte migration",6
"positive regulation of leukocyte chemotaxis",6
"negative regulation of cellular extravasation",6
"regulation of dendritic cell cytokine production",6
"positive regulation of dendritic cell cytokine production",6
"negative regulation of plasmacytoid dendritic cell cytokine production",6
"MyD88-dependent toll-like receptor signaling pathway",6
"MyD88-independent toll-like receptor signaling pathway",6
"regulation of adaptive immune response",6
"positive regulation of type 2 immune response",6
"response to ischemia",6
"renal system process",6
"renal water homeostasis",6
"secondary heart field specification",6
"outflow tract morphogenesis",6
"endocardium morphogenesis",6
"aortic valve development",6
"pulmonary valve development",6
"aortic valve morphogenesis",6
"pulmonary valve morphogenesis",6
"atrioventricular valve formation",6
"epithelial to mesenchymal transition involved in endocardial cushion formation",6
"endocardial cushion morphogenesis",6
"cardiac ventricle morphogenesis",6
"cardiac atrium morphogenesis",6
"cardiac left ventricle morphogenesis",6
"cardiac right ventricle morphogenesis",6
"ventricular trabecula myocardium morphogenesis",6
"regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation",6
"type B pancreatic cell development",6
"pericardium morphogenesis",6
"DNA binding",6
"DNA helicase activity",6
"chromatin binding",6
"damaged DNA binding",6
"DNA replication origin binding",6
"double-stranded DNA binding",6
"single-stranded DNA binding",6
"DNA-binding transcription factor activity",6
"transcription coregulator activity",6
"transcription coactivator activity",6
"transcription corepressor activity",6
"RNA binding",6
"RNA helicase activity",6
"mRNA binding",6
"mRNA 3'-UTR binding",6
"motor activity",6
"microtubule motor activity",6
"actin binding",6
"DNA (cytosine-5-)-methyltransferase activity",6
"NAD+ ADP-ribosyltransferase activity",6
"endopeptidase activity",6
"cysteine-type endopeptidase activity",6
"metalloendopeptidase activity",6
"serine-type endopeptidase activity",6
"glutathione transferase activity",6
"heme oxygenase (decyclizing) activity",6
"histone acetyltransferase activity",6
"endoribonuclease activity",6
"peroxidase activity",6
"phospholipase D activity",6
"prostaglandin-endoperoxide synthase activity",6
"prostaglandin-D synthase activity",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"DNA-dependent protein kinase activity",6
"AMP-activated protein kinase activity",6
"cAMP-dependent protein kinase activity",6
"cyclin-dependent protein serine/threonine kinase activity",6
"MAP kinase activity",6
"MAP kinase kinase activity",6
"ribosomal protein S6 kinase activity",6
"protein serine/threonine/tyrosine kinase activity",6
"protein tyrosine kinase activity",6
"transmembrane receptor protein tyrosine kinase activity",6
"phosphoprotein phosphatase activity",6
"protein tyrosine phosphatase activity",6
"non-membrane spanning protein tyrosine phosphatase activity",6
"ubiquitin-protein transferase activity",6
"thiol-dependent ubiquitin-specific protease activity",6
"enzyme inhibitor activity",6
"protein kinase inhibitor activity",6
"cyclin-dependent protein serine/threonine kinase inhibitor activity",6
"endopeptidase inhibitor activity",6
"serine-type endopeptidase inhibitor activity",6
"transmembrane signaling receptor activity",6
"cytokine receptor activity",6
"ciliary neurotrophic factor receptor activity",6
"interleukin-6 receptor activity",6
"G protein-coupled receptor activity",6
"low-density lipoprotein particle receptor activity",6
"scavenger receptor activity",6
"SH3/SH2 adaptor activity",6
"transforming growth factor beta receptor, cytoplasmic mediator activity",6
"protein kinase C binding",6
"guanyl-nucleotide exchange factor activity",6
"Rho guanyl-nucleotide exchange factor activity",6
"GTPase activator activity",6
"signaling receptor binding",6
"Notch binding",6
"interleukin-6 receptor binding",6
"insulin receptor binding",6
"transforming growth factor beta receptor binding",6
"ErbB-2 class receptor binding",6
"structural molecule activity",6
"SNAP receptor activity",6
"copper ion binding",6
"calcium ion binding",6
"protein binding",6
"calmodulin binding",6
"collagen binding",6
"ATP binding",6
"phospholipid binding",6
"cellular_component",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleus",6
"nuclear envelope",6
"nuclear inner membrane",6
"nuclear outer membrane",6
"nucleoplasm",6
"replication fork",6
"transcription factor complex",6
"transcription factor TFIID complex",6
"spliceosomal complex",6
"U4 snRNP",6
"U6 snRNP",6
"chromosome",6
"nuclear euchromatin",6
"pericentric heterochromatin",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"mitochondrial outer membrane",6
"mitochondrial matrix",6
"lysosome",6
"endosome",6
"early endosome",6
"late endosome",6
"multivesicular body",6
"autophagosome",6
"peroxisome",6
"endoplasmic reticulum",6
"endoplasmic reticulum lumen",6
"endoplasmic reticulum membrane",6
"smooth endoplasmic reticulum",6
"Golgi apparatus",6
"trans-Golgi network",6
"centrosome",6
"microtubule organizing center",6
"spindle",6
"cytosol",6
"cytoskeleton",6
"kinesin complex",6
"microtubule",6
"spindle microtubule",6
"intermediate filament",6
"actin filament",6
"plasma membrane",6
"integral component of plasma membrane",6
"interleukin-6 receptor complex",6
"caveola",6
"cell-cell junction",6
"adherens junction",6
"fascia adherens",6
"bicellular tight junction",6
"focal adhesion",6
"glycogen metabolic process",6
"glucose metabolic process",6
"inositol metabolic process",6
"regulation of gluconeogenesis",6
"acetaldehyde metabolic process",6
"mitochondrial electron transport, ubiquinol to cytochrome c",6
"DNA replication",6
"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",6
"DNA unwinding involved in DNA replication",6
"DNA replication initiation",6
"DNA strand elongation involved in DNA replication",6
"DNA repair",6
"transcription-coupled nucleotide-excision repair",6
"nucleotide-excision repair",6
"nucleotide-excision repair, preincision complex stabilization",6
"nucleotide-excision repair, preincision complex assembly",6
"nucleotide-excision repair, DNA incision, 3'-to lesion",6
"nucleotide-excision repair, DNA incision, 5'-to lesion",6
"double-strand break repair",6
"double-strand break repair via nonhomologous end joining",6
"DNA methylation",6
"chromatin organization",6
"chromatin silencing",6
"regulation of gene expression by genetic imprinting",6
"DNA-templated transcription, initiation",6
"regulation of transcription, DNA-templated",6
"regulation of transcription by RNA polymerase II",6
"rRNA processing",6
"transcription by RNA polymerase II",6
"transcription initiation from RNA polymerase II promoter",6
"mRNA processing",6
"RNA localization",6
"RNA export from nucleus",6
"mRNA export from nucleus",6
"protein folding",6
"cellular protein modification process",6
"protein phosphorylation",6
"negative regulation of protein kinase activity",6
"protein ADP-ribosylation",6
"protein acetylation",6
"proteolysis",6
"ubiquitin-dependent protein catabolic process",6
"glutamine metabolic process",6
"cellular biogenic amine metabolic process",6
"protein import into nucleus",6
"protein targeting to membrane",6
"lipid metabolic process",6
"fatty acid biosynthetic process",6
"triglyceride metabolic process",6
"prostaglandin metabolic process",6
"cholesterol biosynthetic process",6
"glutathione metabolic process",6
"heme oxidation",6
"potassium ion transport",6
"mitochondrial transport",6
"cellular calcium ion homeostasis",6
"cellular iron ion homeostasis",6
"intracellular protein transport",6
"exocytosis",6
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",6
"post-Golgi vesicle-mediated transport",6
"endocytosis",6
"receptor-mediated endocytosis",6
"vesicle fusion",6
"phagocytosis",6
"nucleocytoplasmic transport",6
"autophagy",6
"apoptotic process",6
"activation of cysteine-type endopeptidase activity involved in apoptotic process",6
"chemotaxis",6
"defense response",6
"acute-phase response",6
"inflammatory response",6
"immune response",6
"complement activation",6
"complement activation, classical pathway",6
"humoral immune response",6
"cellular defense response",6
"cellular response to DNA damage stimulus",6
"DNA damage induced protein phosphorylation",6
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",6
"response to oxidative stress",6
"ER overload response",6
"response to unfolded protein",6
"telomere maintenance via telomerase",6
"mitochondrion organization",6
"actin filament organization",6
"microtubule-based movement",6
"endosome organization",6
"cell-cell junction assembly",6
"cell cycle",6
"cell cycle arrest",6
"mitotic spindle organization",6
"mitotic nuclear envelope disassembly",6
"mitotic spindle assembly checkpoint",6
"mitotic G2 DNA damage checkpoint",6
"regulation of exit from mitosis",6
"centrosome cycle",6
"centriole replication",6
"meiosis I",6
"reciprocal meiotic recombination",6
"male meiotic nuclear division",6
"female meiotic nuclear division",6
"cell adhesion",6
"homophilic cell adhesion via plasma membrane adhesion molecules",6
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",6
"cell-matrix adhesion",6
"signal transduction",6
"cell surface receptor signaling pathway",6
"transmembrane receptor protein tyrosine kinase signaling pathway",6
"epidermal growth factor receptor signaling pathway",6
"transforming growth factor beta receptor signaling pathway",6
"common-partner SMAD protein phosphorylation",6
"SMAD protein complex assembly",6
"G protein-coupled receptor signaling pathway",6
"phospholipase C-activating G protein-coupled receptor signaling pathway",6
"dopamine receptor signaling pathway",6
"neuropeptide signaling pathway",6
"Notch signaling pathway",6
"positive regulation of transcription of Notch receptor target",6
"Wnt signaling pathway, calcium modulating pathway",6
"integrin-mediated signaling pathway",6
"I-kappaB kinase/NF-kappaB signaling",6
"I-kappaB phosphorylation",6
"JNK cascade",6
"small GTPase mediated signal transduction",6
"Ras protein signal transduction",6
"cell-cell signaling",6
"chemical synaptic transmission",6
"multicellular organism development",6
"germ cell development",6
"spermatogenesis",6
"pronuclear fusion",6
"zygotic specification of dorsal/ventral axis",6
"gastrulation",6
"nervous system development",6
"negative regulation of neuroblast proliferation",6
"axonogenesis",6
"axon guidance",6
"synapse assembly",6
"central nervous system development",6
"brain development",6
"endoderm development",6
"heart development",6
"skeletal muscle tissue development",6
"embryo implantation",6
"aging",6
"cell aging",6
"response to nutrient",6
"respiratory gaseous exchange by respiratory system",6
"excretion",6
"blood coagulation",6
"visual perception",6
"phototransduction, visible light",6
"sensory perception of sound",6
"learning or memory",6
"learning",6
"memory",6
"long-term memory",6
"circadian rhythm",6
"locomotory behavior",6
"feeding behavior",6
"chemokine activity",6
"beta-catenin binding",6
"blood circulation",6
"microtubule binding",6
"synaptic vesicle",6
"protein C-terminus binding",6
"motor neuron axon guidance",6
"growth factor activity",6
"cytoskeletal protein binding",6
"protein localization",6
"transcription factor binding",6
"poly(A) binding",6
"negative regulation of DNA replication",6
"RNA-dependent ATPase activity",6
"neuropeptide receptor activity",6
"metalloendopeptidase inhibitor activity",6
"glucocorticoid metabolic process",6
"regulation of blood pressure",6
"cell death",6
"opsonization",6
"peptidase activity",6
"metallopeptidase activity",6
"zinc ion binding",6
"cell population proliferation",6
"positive regulation of cell population proliferation",6
"negative regulation of cell population proliferation",6
"insulin receptor signaling pathway",6
"associative learning",6
"methyl-CpG binding",6
"determination of adult lifespan",6
"adult locomotory behavior",6
"RNA polymerase II CTD heptapeptide repeat kinase activity",6
"RNA splicing",6
"IkappaB kinase activity",6
"IkappaB kinase complex",6
"visual learning",6
"fibroblast growth factor receptor signaling pathway",6
"male gonad development",6
"regulation of smoothened signaling pathway",6
"lipid biosynthetic process",6
"intrinsic apoptotic signaling pathway in response to DNA damage",6
"DNA-methyltransferase activity",6
"mRNA transcription",6
"rRNA transcription",6
"response to radiation",6
"pathogenesis",6
"response to heat",6
"response to cold",6
"response to UV",6
"detection of biotic stimulus",6
"response to wounding",6
"response to mechanical stimulus",6
"response to virus",6
"cold acclimation",6
"response to toxic substance",6
"response to salt stress",6
"anatomical structure morphogenesis",6
"response to glucose",6
"response to fructose",6
"hormone-mediated signaling pathway",6
"post-embryonic development",6
"embryonic pattern specification",6
"animal organ morphogenesis",6
"external side of plasma membrane",6
"cytoplasmic side of plasma membrane",6
"auditory receptor cell fate commitment",6
"anterior/posterior pattern specification",6
"epidermal cell fate specification",6
"cell surface",6
"glial cell differentiation",6
"endosome membrane",6
"response to organic substance",6
"response to manganese ion",6
"response to X-ray",6
"response to ionizing radiation",6
"maintenance of DNA methylation",6
"response to UV-B",6
"response to UV-C",6
"response to lithium ion",6
"response to lead ion",6
"response to gamma radiation",6
"double-stranded methylated DNA binding",6
"regulation of G2/M transition of mitotic cell cycle",6
"DNA methylation on cytosine within a CG sequence",6
"gene expression",6
"regulation of gene expression",6
"regulation of signaling receptor activity",6
"RNA secondary structure unwinding",6
"regulation of autophagy",6
"positive regulation of autophagy",6
"positive regulation of activation of Janus kinase activity",6
"positive regulation of platelet activation",6
"positive regulation of vascular endothelial growth factor production",6
"negative regulation of endothelial cell migration",6
"positive regulation of cardiac muscle hypertrophy",6
"negative regulation of transcription by transcription factor localization",6
"positive regulation of gene expression",6
"negative regulation of gene expression",6
"positive regulation of epithelial cell migration",6
"negative regulation of muscle cell apoptotic process",6
"positive regulation of cardiac muscle cell apoptotic process",6
"positive regulation of alkaline phosphatase activity",6
"positive regulation of epithelial to mesenchymal transition",6
"positive regulation of transcription from RNA polymerase II promoter in response to iron",6
"negative regulation of plasminogen activation",6
"positive regulation of peptidyl-threonine phosphorylation",6
"regulation of tumor necrosis factor-mediated signaling pathway",6
"negative regulation of cell-substrate adhesion",6
"T cell chemotaxis",6
"regulation of mitochondrion organization",6
"positive regulation of mitochondrion organization",6
"positive regulation of keratinocyte proliferation",6
"negative regulation of keratinocyte proliferation",6
"regulation of circadian sleep/wake cycle, wakefulness",6
"positive regulation of cell death",6
"negative regulation of endopeptidase activity",6
"positive regulation of G2/M transition of mitotic cell cycle",6
"regulation of neuron projection development",6
"negative regulation of neuron projection development",6
"regulation of SMAD protein complex assembly",6
"endomembrane system",6
"astrocyte development",6
"regulation of Schwann cell differentiation",6
"positive regulation of Schwann cell differentiation",6
"Schwann cell development",6
"regulation of phosphatidylinositol 3-kinase signaling",6
"negative regulation of phosphatidylinositol 3-kinase signaling",6
"postsynaptic density",6
"response to organic cyclic compound",6
"response to amine",6
"intercalated disc",6
"smooth muscle hyperplasia",6
"response to activity",6
"negative regulation of smooth muscle cell migration",6
"Cajal body",6
"protein transport",6
"actin cytoskeleton",6
"microtubule cytoskeleton",6
"diadenosine tetraphosphate biosynthetic process",6
"membrane",6
"integral component of membrane",6
"viral process",6
"detection of bacterium",6
"detection of fungus",6
"Wnt signaling pathway",6
"rhodopsin mediated signaling pathway",6
"RNA metabolic process",6
"synaptic vesicle exocytosis",6
"synaptic vesicle to endosome fusion",6
"vesicle-mediated transport",6
"endosomal transport",6
"regulation of striated muscle tissue development",6
"inclusion body",6
"aggresome",6
"macroautophagy",6
"positive regulation of macroautophagy",6
"regulation of macroautophagy",6
"negative regulation of macroautophagy",6
"RNA polymerase II general transcription initiation factor activity",6
"kinase activity",6
"1-phosphatidylinositol-3-kinase activity",6
"phosphorylation",6
"basolateral plasma membrane",6
"apical plasma membrane",6
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",6
"catenin complex",6
"dendrite development",6
"nuclear matrix",6
"acetyltransferase activity",6
"gene silencing",6
"myosin complex",6
"unconventional myosin complex",6
"cell migration",6
"orexin receptor activity",6
"negative regulation of angiogenesis",6
"protein kinase 5 complex",6
"cyclin-dependent protein serine/threonine kinase regulator activity",6
"protein autoprocessing",6
"protein ubiquitination",6
"histone methylation",6
"histone phosphorylation",6
"histone acetylation",6
"protein deubiquitination",6
"CCAAT-binding factor complex",6
"nuclear body",6
"PML body",6
"nuclear speck",6
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",6
"transferase activity",6
"ATPase activity",6
"regulation of transforming growth factor beta receptor signaling pathway",6
"peptide hormone binding",6
"transcriptional repressor complex",6
"U6 snRNA binding",6
"Rab GTPase binding",6
"negative regulation of translation",6
"DEAD/H-box RNA helicase binding",6
"aryl hydrocarbon receptor binding",6
"N-terminal peptidyl-lysine acetylation",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"peptidyl-tyrosine phosphorylation",6
"peptide cross-linking",6
"peptidyl-serine ADP-ribosylation",6
"peptidyl-glutamic acid poly-ADP-ribosylation",6
"regulation of lipid metabolic process",6
"cytokine-mediated signaling pathway",6
"proprioception",6
"sensory perception of pain",6
"cyclooxygenase pathway",6
"lipoxygenase pathway",6
"fatty acid oxidation",6
"Atg8 ligase activity",6
"Atg12 transferase activity",6
"ubiquitin-like protein transferase activity",6
"cytosine metabolic process",6
"antigen processing and presentation of exogenous peptide antigen via MHC class II",6
"extrinsic component of membrane",6
"enzyme binding",6
"kinase binding",6
"protein kinase binding",6
"phosphatase binding",6
"protein phosphatase binding",6
"protein domain specific binding",6
"syntaxin binding",6
"cytokine binding",6
"interleukin-6 binding",6
"heme binding",6
"dentate gyrus development",6
"cerebellum development",6
"ventricular system development",6
"lateral ventricle development",6
"cerebellar cortex formation",6
"hippocampus development",6
"layer formation in cerebral cortex",6
"forebrain cell migration",6
"central nervous system neuron development",6
"central nervous system neuron axonogenesis",6
"pituitary gland development",6
"cerebral cortex development",6
"corpus callosum development",6
"regulation of rhodopsin mediated signaling pathway",6
"negative regulation of cell-cell adhesion",6
"circadian sleep/wake cycle process",6
"extracellular matrix disassembly",6
"signal transduction involved in regulation of gene expression",6
"MHC class II protein complex binding",6
"establishment of cell polarity",6
"maintenance of cell polarity",6
"sarcomere",6
"lamellipodium",6
"actin cytoskeleton organization",6
"actin filament-based movement",6
"vesicle transport along actin filament",6
"cell junction",6
"insulin secretion",6
"hemopoiesis",6
"regulation of endocytosis",6
"clathrin-coated vesicle",6
"cell differentiation",6
"platelet activation",6
"filopodium",6
"negative regulation of Wnt signaling pathway",6
"neuron differentiation",6
"B cell differentiation",6
"positive regulation of blood coagulation",6
"negative regulation of blood coagulation",6
"extracellular matrix organization",6
"keratinocyte differentiation",6
"T cell differentiation",6
"platelet formation",6
"monocyte differentiation",6
"macrophage differentiation",6
"nitric-oxide synthase regulator activity",6
"carbohydrate binding",6
"growth hormone secretion",6
"chromosome condensation",6
"maintenance of gastrointestinal epithelium",6
"regulation of ossification",6
"negative regulation of ossification",6
"structural constituent of skin epidermis",6
"bone mineralization",6
"integral component of synaptic vesicle membrane",6
"positive regulation of cell growth",6
"negative regulation of cell growth",6
"melanocyte differentiation",6
"lung development",6
"adrenal gland development",6
"DNA damage response, signal transduction by p53 class mediator",6
"estrogen receptor binding",6
"cyclin binding",6
"regulation of cell migration",6
"positive regulation of cell migration",6
"negative regulation of cell migration",6
"axon",6
"dendrite",6
"growth cone",6
"regulation of complement activation",6
"midbody",6
"positive regulation of bone mineralization",6
"BMP signaling pathway",6
"positive regulation of transforming growth factor beta receptor signaling pathway",6
"negative regulation of transforming growth factor beta receptor signaling pathway",6
"positive regulation of BMP signaling pathway",6
"regulation of axon extension",6
"negative regulation of axon extension",6
"Hsp70 protein binding",6
"acetylcholine receptor activator activity",6
"collagen catabolic process",6
"DNA ADP-ribosylation",6
"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity",6
"U4 snRNA binding",6
"regulation of cellular pH",6
"cytoplasmic vesicle membrane",6
"protein-macromolecule adaptor activity",6
"ovulation",6
"epithelial cell differentiation",6
"cortical actin cytoskeleton",6
"cortical actin cytoskeleton organization",6
"beta-catenin destruction complex",6
"thyroid gland development",6
"mammary gland development",6
"regulation of B cell proliferation",6
"negative regulation of B cell proliferation",6
"positive regulation of B cell proliferation",6
"actin-dependent ATPase activity",6
"forebrain development",6
"TPR domain binding",6
"receptor tyrosine kinase binding",6
"response to caffeine",6
"Ino80 complex",6
"pancreas development",6
"endocrine pancreas development",6
"primary miRNA processing",6
"positive regulation of histone deacetylation",6
"platelet alpha granule lumen",6
"animal organ regeneration",6
"axon regeneration",6
"negative regulation of microtubule polymerization",6
"positive regulation of microtubule polymerization",6
"mRNA 3'-end processing",6
"pseudopodium",6
"anaphase-promoting complex-dependent catabolic process",6
"neuron projection development",6
"SNARE complex",6
"anchored component of membrane",6
"intrinsic component of plasma membrane",6
"extrinsic component of cytoplasmic side of plasma membrane",6
"death-inducing signaling complex",6
"CD95 death-inducing signaling complex",6
"small GTPase binding",6
"retinal ganglion cell axon guidance",6
"membrane protein intracellular domain proteolysis",6
"T cell costimulation",6
"negative regulation of protein-containing complex assembly",6
"positive regulation of protein-containing complex assembly",6
"positive regulation of prostaglandin biosynthetic process",6
"regulation of protein ubiquitination",6
"negative regulation of protein ubiquitination",6
"cytoplasmic vesicle",6
"keratinization",6
"mitogen-activated protein kinase kinase kinase binding",6
"Cul4A-RING E3 ubiquitin ligase complex",6
"chromatin DNA binding",6
"chromatin assembly",6
"PcG protein complex",6
"mitotic G1 DNA damage checkpoint",6
"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",6
"nucleotide-activated protein kinase complex",6
"neuromuscular junction",6
"positive regulation of fever generation",6
"ubiquitin protein ligase binding",6
"regulation of protein stability",6
"protein destabilization",6
"lipopolysaccharide-mediated signaling pathway",6
"regulation of lipopolysaccharide-mediated signaling pathway",6
"cellular response to extracellular stimulus",6
"cellular response to nutrient levels",6
"cellular response to nutrient",6
"D1 dopamine receptor binding",6
"early endosome membrane",6
"negative regulation of synaptic plasticity",6
"positive regulation of synaptic plasticity",6
"negative regulation of protein autophosphorylation",6
"mineralocorticoid receptor binding",6
"nuclear membrane",6
"vesicle",6
