"node","type"
"negative regulation of transcription, DNA-templated",6
"positive regulation of transcription, DNA-templated",6
"positive regulation of mitotic cell cycle",6
"positive regulation of muscle contraction",6
"positive regulation of transcription by RNA polymerase II",6
"protein autophosphorylation",6
"microtubule polymerization",6
"astrocyte activation",6
"regulation of synaptic plasticity",6
"intracellular distribution of mitochondria",6
"perinuclear region of cytoplasm",6
"generation of neurons",6
"positive regulation of oligodendrocyte differentiation",6
"peripheral nervous system neuron axonogenesis",6
"positive regulation of viral transcription",6
"synapse organization",6
"regulation of calcium-mediated signaling",6
"GTPase binding",6
"chaperone binding",6
"regulation of muscle cell differentiation",6
"protein polymerization",6
"protein phosphatase 2A binding",6
"Hsp90 protein binding",6
"neurofilament cytoskeleton organization",6
"axon development",6
"canonical glycolysis",6
"extracellular exosome",6
"repressing transcription factor binding",6
"regulation of microtubule cytoskeleton organization",6
"phosphorylation of RNA polymerase II C-terminal domain",6
"dynein complex binding",6
"negative regulation of cell cycle arrest",6
"cellular response to cytokine stimulus",6
"cellular response to dexamethasone stimulus",6
"lipoprotein particle binding",6
"plus-end-directed organelle transport along microtubule",6
"regulation of mitochondrial fission",6
"negative regulation of mitochondrial fission",6
"7SK snRNA binding",6
"glial cell projection",6
"neurofibrillary tangle",6
"supramolecular fiber organization",6
"Schaffer collateral - CA1 synapse",6
"postsynapse",6
"postsynaptic actin cytoskeleton",6
"axonal transport",6
"glutamatergic synapse",6
"histone-dependent DNA binding",6
"postsynaptic intermediate filament cytoskeleton",6
"structural constituent of postsynaptic intermediate filament cytoskeleton",6
"postsynaptic intermediate filament cytoskeleton organization",6
"postsynaptic cytosol",6
"regulation of translation at postsynapse, modulating synaptic transmission",6
"microtubule lateral binding",6
"cell cortex region",6
"negative regulation of cold-induced thermogenesis",6
"regulation of cellular response to heat",6
"negative regulation of mRNA polyadenylation",6
"regulation of long-term synaptic depression",6
"positive regulation of neuron death",6
"positive regulation of protein localization to synapse",6
"regulation of organelle transport along microtubule",6
"phosphatidylinositol bisphosphate binding",6
"neurofibrillary tangle assembly",6
"negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway",6
"negative regulation of establishment of protein localization to mitochondrion",6
"positive regulation of cellular protein localization",6
"positive regulation of mRNA 3'-UTR binding",6
"axon cytoplasm",6
"negative regulation of tubulin deacetylation",6
"regulation of modification of postsynaptic actin cytoskeleton",6
"positive regulation of diacylglycerol kinase activity",6
"amyloid fibril formation",6
"cellular response to nerve growth factor stimulus",6
"cellular response to brain-derived neurotrophic factor stimulus",6
"cellular response to leukemia inhibitory factor",6
"regulation of type B pancreatic cell development",6
"regulation of response to DNA damage stimulus",6
"positive regulation of histone H2B ubiquitination",6
"positive regulation of ATP biosynthetic process",6
